subject,roi_file,contrast,activity,numvox
s19,wHipp_tail_R,EmoK,NaN,0
s19,wHipp_tail_R,EmoM,NaN,0
s19,wHipp_tail_R,NeuR-SC,NaN,0
s19,wHipp_tail_R,NeuR-SI,NaN,0
s19,wHipp_tail_R,NeuK,NaN,0
s19,wHipp_tail_R,NeuM,NaN,0
s20,wHipp_tail_R,ALL,2.3617,63
s20,wHipp_tail_R,EmoR-SC,3.0274,63
s20,wHipp_tail_R,EmoR-SI,0.83918,63
s20,wHipp_tail_R,EmoK,2.0611,63
s20,wHipp_tail_R,EmoM,3.5256,63
s20,wHipp_tail_R,NeuR-SC,4.2781,63
s20,wHipp_tail_R,NeuR-SI,3.7162,63
s20,wHipp_tail_R,NeuK,0.9091,63
s20,wHipp_tail_R,NeuM,0.80812,63
s21,wHipp_tail_R,ALL,1.2177,27
s21,wHipp_tail_R,EmoR-SC,3.1351,27
s21,wHipp_tail_R,EmoR-SI,1.3521,27
s21,wHipp_tail_R,EmoK,1.0228,27
s21,wHipp_tail_R,EmoK,1.0228,27
s21,wHipp_tail_R,NeuR-SC,1.0483,27
s21,wHipp_tail_R,NeuR-SI,-1.2578,27
s21,wHipp_tail_R,NeuK,2.241,27
s21,wHipp_tail_R,NeuM,-0.19311,27
s22,wHipp_tail_R,ALL,-0.12509,44
s22,wHipp_tail_R,EmoR-SC,0.32325,44
s22,wHipp_tail_R,EmoR-SI,-0.039,44
s22,wHipp_tail_R,EmoK,1.2519,44
s22,wHipp_tail_R,EmoM,-2.5184,44
s22,wHipp_tail_R,NeuR-SC,-0.31185,44
s22,wHipp_tail_R,NeuR-SI,-1.5391,44
s22,wHipp_tail_R,NeuK,0.72694,44
s22,wHipp_tail_R,NeuM,0.20417,44
s23,wHipp_tail_R,ALL,0.79426,57
s23,wHipp_tail_R,EmoR-SC,3.0079,57
s23,wHipp_tail_R,EmoR-SI,0.52746,57
s23,wHipp_tail_R,EmoK,0.19175,57
s23,wHipp_tail_R,EmoM,1.1335,57
s23,wHipp_tail_R,NeuR-SC,1.2604,57
s23,wHipp_tail_R,NeuR-SI,-0.9256,57
s23,wHipp_tail_R,NeuK,0.25569,57
s23,wHipp_tail_R,NeuM,0.99258,57
s25,wHipp_tail_R,ALL,-1.7369,6
s25,wHipp_tail_R,EmoR-SC,-5.9353,6
s25,wHipp_tail_R,EmoR-SI,-1.421,6
s25,wHipp_tail_R,EmoK,1.4236,6
s25,wHipp_tail_R,EmoM,-4.4237,6
s25,wHipp_tail_R,NeuR-SC,-1.317,6
s25,wHipp_tail_R,NeuR-SI,-1.8271,6
s25,wHipp_tail_R,NeuK,-3.0976,6
s25,wHipp_tail_R,NeuM,7.5526,6
s26,wHipp_tail_R,ALL,1.7142,91
s26,wHipp_tail_R,EmoR-SC,0.27248,91
s26,wHipp_tail_R,EmoR-SI,1.623,91
s26,wHipp_tail_R,EmoK,-0.092666,91
s26,wHipp_tail_R,EmoM,1.7621,91
s26,wHipp_tail_R,NeuR-SC,2.8516,91
s26,wHipp_tail_R,NeuR-SI,1.846,91
s26,wHipp_tail_R,NeuK,2.5414,91
s26,wHipp_tail_R,NeuM,3.1484,91
s27,wHipp_tail_R,ALL,0.28309,80
s27,wHipp_tail_R,EmoR-SC,0.27615,80
s27,wHipp_tail_R,EmoR-SI,0.75262,80
s27,wHipp_tail_R,EmoK,-0.27007,80
s27,wHipp_tail_R,EmoM,-0.38922,80
s27,wHipp_tail_R,NeuR-SC,0.80377,80
s27,wHipp_tail_R,NeuR-SI,1.6031,80
s27,wHipp_tail_R,NeuK,0.0062127,80
s27,wHipp_tail_R,NeuM,-0.9875,80
s28,wHipp_tail_R,ALL,-0.20362,1
s28,wHipp_tail_R,EmoR-SC,7.3621,1
s28,wHipp_tail_R,EmoR-SI,-4.6845,1
s28,wHipp_tail_R,EmoK,-0.89617,1
s28,wHipp_tail_R,EmoM,-2.309,1
s28,wHipp_tail_R,NeuR-SC,-6.3422,1
s28,wHipp_tail_R,NeuR-SI,5.4488,1
s28,wHipp_tail_R,NeuK,0.54254,1
s28,wHipp_tail_R,NeuM,-0.85998,1
s04,PRC_L,ALL,0.067441,415
s04,PRC_L,EmoR-SC,0.17888,415
s04,PRC_L,EmoR-SI,0.0044579,415
s04,PRC_L,EmoK,0.13772,415
s04,PRC_L,EmoM,0.26034,415
s04,PRC_L,NeuR-SC,-0.26565,415
s04,PRC_L,NeuR-SI,0.17376,415
s04,PRC_L,NeuK,0.39945,415
s04,PRC_L,NeuM,-0.34943,415
s05,PRC_L,ALL,2.0947,511
s05,PRC_L,EmoR-SC,2.2733,511
s05,PRC_L,EmoR-SI,2.2404,511
s05,PRC_L,EmoK,1.637,511
s05,PRC_L,EmoM,0.96883,511
s05,PRC_L,NeuR-SC,2.9791,511
s05,PRC_L,NeuR-SI,2.4369,511
s05,PRC_L,NeuK,2.1368,511
s05,PRC_L,NeuM,0.95431,511
s06,PRC_L,ALL,1.686,320
s06,PRC_L,EmoR-SC,1.1338,320
s06,PRC_L,EmoR-SI,1.8066,320
s06,PRC_L,EmoK,1.3378,320
s06,PRC_L,EmoM,1.8664,320
s06,PRC_L,NeuR-SC,1.6264,320
s06,PRC_L,NeuR-SI,2.2692,320
s06,PRC_L,NeuK,1.3159,320
s06,PRC_L,NeuM,2.5784,320
s07,PRC_L,ALL,1.7045,471
s07,PRC_L,EmoR-SC,2.0943,471
s07,PRC_L,EmoR-SI,2.2877,471
s07,PRC_L,EmoK,0.67808,471
s07,PRC_L,EmoM,1.7203,471
s07,PRC_L,NeuR-SC,2.0698,471
s07,PRC_L,NeuR-SI,1.8579,471
s07,PRC_L,NeuK,1.7103,471
s07,PRC_L,NeuM,0.72585,471
s08,PRC_L,ALL,0.76984,349
s08,PRC_L,EmoR-SC,1.4732,349
s08,PRC_L,EmoR-SI,0.34222,349
s08,PRC_L,EmoK,0.45781,349
s08,PRC_L,EmoM,1.6491,349
s08,PRC_L,NeuR-SC,0.58713,349
s08,PRC_L,NeuR-SI,1.3156,349
s08,PRC_L,NeuK,0.11694,349
s08,PRC_L,NeuM,0.21674,349
s09,PRC_L,ALL,2.2896,441
s09,PRC_L,EmoR-SC,2.5969,441
s09,PRC_L,EmoR-SI,3.3295,441
s09,PRC_L,EmoK,3.0196,441
s09,PRC_L,EmoM,2.1006,441
s09,PRC_L,NeuR-SC,1.0416,441
s09,PRC_L,NeuR-SI,2.8481,441
s09,PRC_L,NeuK,2.0325,441
s09,PRC_L,NeuM,1.5831,441
s10,PRC_L,ALL,1.849,382
s10,PRC_L,EmoR-SC,2.9206,382
s10,PRC_L,EmoR-SI,2.3271,382
s10,PRC_L,EmoK,1.953,382
s10,PRC_L,EmoM,0.65732,382
s10,PRC_L,NeuR-SC,2.2138,382
s10,PRC_L,NeuR-SI,1.943,382
s10,PRC_L,NeuK,0.39061,382
s10,PRC_L,NeuM,1.9847,382
s11,PRC_L,ALL,1.6703,469
s11,PRC_L,EmoR-SC,2.9371,469
s11,PRC_L,EmoR-SI,2.1242,469
s11,PRC_L,EmoK,1.7351,469
s11,PRC_L,EmoM,0.61711,469
s11,PRC_L,NeuR-SC,2.5741,469
s11,PRC_L,NeuR-SI,1.2149,469
s11,PRC_L,NeuK,1.4254,469
s11,PRC_L,NeuM,0.54757,469
s13,PRC_L,ALL,2.8016,513
s13,PRC_L,EmoR-SC,3.1073,513
s13,PRC_L,EmoR-SI,2.9828,513
s13,PRC_L,EmoK,2.5876,513
s13,PRC_L,EmoM,1.7953,513
s13,PRC_L,NeuR-SC,3.0492,513
s13,PRC_L,NeuR-SI,3.0784,513
s13,PRC_L,NeuK,2.9145,513
s13,PRC_L,NeuM,1.757,513
s14,PRC_L,ALL,0.7478,614
s14,PRC_L,EmoR-SC,1.1321,614
s14,PRC_L,EmoR-SI,1.087,614
s14,PRC_L,EmoK,0.50082,614
s14,PRC_L,EmoM,0.28049,614
s14,PRC_L,NeuR-SC,1.6632,614
s14,PRC_L,NeuR-SI,1.3237,614
s14,PRC_L,NeuK,0.61391,614
s14,PRC_L,NeuM,-0.77457,614
s16,PRC_L,ALL,3.4376,284
s16,PRC_L,EmoR-SC,3.1784,284
s16,PRC_L,EmoR-SI,4.3596,284
s16,PRC_L,EmoK,4.3318,284
s16,PRC_L,EmoM,2.1886,284
s16,PRC_L,NeuR-SC,3.4792,284
s16,PRC_L,NeuR-SI,2.856,284
s16,PRC_L,NeuK,3.715,284
s16,PRC_L,NeuM,2.5148,284
s17,PRC_L,ALL,2.0637,608
s17,PRC_L,EmoR-SC,3.0216,608
s17,PRC_L,EmoR-SI,2.0359,608
s17,PRC_L,EmoK,2.8323,608
s17,PRC_L,EmoM,1.6104,608
s17,PRC_L,NeuR-SC,2.3377,608
s17,PRC_L,NeuR-SI,2.0243,608
s17,PRC_L,NeuK,2.1237,608
s17,PRC_L,NeuM,0.88847,608
s18,PRC_L,ALL,2.1995,689
s18,PRC_L,EmoR-SC,3.2709,689
s18,PRC_L,EmoR-SI,3.0614,689
s18,PRC_L,EmoK,1.8979,689
s18,PRC_L,EmoM,1.683,689
s18,PRC_L,NeuR-SC,2.6756,689
s18,PRC_L,NeuR-SI,2.453,689
s18,PRC_L,NeuK,1.2455,689
s18,PRC_L,NeuM,1.027,689
s19,PRC_L,ALL,2.1785,365
s19,PRC_L,EmoR-SC,1.9356,365
s19,PRC_L,EmoR-SI,2.5679,365
s19,PRC_L,EmoK,1.04,365
s19,PRC_L,EmoM,2.5504,365
s19,PRC_L,NeuR-SC,1.5485,365
s19,PRC_L,NeuR-SI,2.804,365
s19,PRC_L,NeuK,2.1028,365
s19,PRC_L,NeuM,2.941,365
s20,PRC_L,ALL,2.0089,463
s20,PRC_L,EmoR-SC,2.7985,463
s20,PRC_L,EmoR-SI,1.9737,463
s20,PRC_L,EmoK,2.3026,463
s20,PRC_L,EmoM,2.3096,463
s20,PRC_L,NeuR-SC,0.51544,463
s20,PRC_L,NeuR-SI,2.8837,463
s20,PRC_L,NeuK,1.8401,463
s20,PRC_L,NeuM,1.6223,463
s21,PRC_L,ALL,1.4456,720
s21,PRC_L,EmoR-SC,2.0083,720
s21,PRC_L,EmoR-SI,1.5146,720
s21,PRC_L,EmoK,1.6865,720
s21,PRC_L,EmoK,1.6865,720
s21,PRC_L,NeuR-SC,1.0381,720
s21,PRC_L,NeuR-SI,0.90618,720
s21,PRC_L,NeuK,1.4622,720
s21,PRC_L,NeuM,1.7932,720
s22,PRC_L,ALL,0.8144,347
s22,PRC_L,EmoR-SC,1.8724,347
s22,PRC_L,EmoR-SI,0.75678,347
s22,PRC_L,EmoK,1.1489,347
s22,PRC_L,EmoM,-0.59175,347
s22,PRC_L,NeuR-SC,-0.24861,347
s22,PRC_L,NeuR-SI,1.1954,347
s22,PRC_L,NeuK,1.6118,347
s22,PRC_L,NeuM,0.48573,347
s23,PRC_L,ALL,1.1511,447
s23,PRC_L,EmoR-SC,2.0131,447
s23,PRC_L,EmoR-SI,1.0911,447
s23,PRC_L,EmoK,1.8575,447
s23,PRC_L,EmoM,0.4284,447
s23,PRC_L,NeuR-SC,1.5001,447
s23,PRC_L,NeuR-SI,0.85025,447
s23,PRC_L,NeuK,1.2768,447
s23,PRC_L,NeuM,-0.14515,447
s25,PRC_L,ALL,1.2741,749
s25,PRC_L,EmoR-SC,1.7728,749
s25,PRC_L,EmoR-SI,2.0672,749
s25,PRC_L,EmoK,0.88688,749
s25,PRC_L,EmoM,-0.68069,749
s25,PRC_L,NeuR-SC,2.2352,749
s25,PRC_L,NeuR-SI,0.70476,749
s25,PRC_L,NeuK,1.3156,749
s25,PRC_L,NeuM,0.19279,749
s26,PRC_L,ALL,0.38017,314
s26,PRC_L,EmoR-SC,-0.54358,314
s26,PRC_L,EmoR-SI,0.21053,314
s26,PRC_L,EmoK,0.8493,314
s26,PRC_L,EmoM,-0.69027,314
s26,PRC_L,NeuR-SC,1.2374,314
s26,PRC_L,NeuR-SI,0.27382,314
s26,PRC_L,NeuK,0.18767,314
s26,PRC_L,NeuM,1.7437,314
s27,PRC_L,ALL,-0.096528,432
s27,PRC_L,EmoR-SC,0.10722,432
s27,PRC_L,EmoR-SI,-0.49498,432
s27,PRC_L,EmoK,-0.53582,432
s27,PRC_L,EmoM,0.11666,432
s27,PRC_L,NeuR-SC,0.68456,432
s27,PRC_L,NeuR-SI,-0.32174,432
s27,PRC_L,NeuK,-0.13301,432
s27,PRC_L,NeuM,-0.25352,432
s28,PRC_L,ALL,1.2556,492
s28,PRC_L,EmoR-SC,1.7441,492
s28,PRC_L,EmoR-SI,1.318,492
s28,PRC_L,EmoK,0.3586,492
s28,PRC_L,EmoM,1.0921,492
s28,PRC_L,NeuR-SC,1.4958,492
s28,PRC_L,NeuR-SI,1.2543,492
s28,PRC_L,NeuK,1.5592,492
s28,PRC_L,NeuM,1.2164,492
s04,PRC_R,ALL,-0.28706,377
s04,PRC_R,EmoR-SC,-0.578,377
s04,PRC_R,EmoR-SI,-0.63369,377
s04,PRC_R,EmoK,0.047781,377
s04,PRC_R,EmoM,0.36721,377
s04,PRC_R,NeuR-SC,0.6008,377
s04,PRC_R,NeuR-SI,-1.2781,377
s04,PRC_R,NeuK,-0.49996,377
s04,PRC_R,NeuM,-0.32254,377
s05,PRC_R,ALL,2.4148,438
s05,PRC_R,EmoR-SC,2.3967,438
s05,PRC_R,EmoR-SI,2.8826,438
s05,PRC_R,EmoK,2.5498,438
s05,PRC_R,EmoM,-0.37771,438
s05,PRC_R,NeuR-SC,2.3108,438
s05,PRC_R,NeuR-SI,3.0326,438
s05,PRC_R,NeuK,2.8515,438
s05,PRC_R,NeuM,1.5087,438
s06,PRC_R,ALL,0.90874,313
s06,PRC_R,EmoR-SC,0.43857,313
s06,PRC_R,EmoR-SI,0.67011,313
s06,PRC_R,EmoK,1.2042,313
s06,PRC_R,EmoM,0.6868,313
s06,PRC_R,NeuR-SC,0.88597,313
s06,PRC_R,NeuR-SI,1.1107,313
s06,PRC_R,NeuK,1.1068,313
s06,PRC_R,NeuM,1.4249,313
s07,PRC_R,ALL,1.6811,378
s07,PRC_R,EmoR-SC,1.7684,378
s07,PRC_R,EmoR-SI,2.2,378
s07,PRC_R,EmoK,1.9264,378
s07,PRC_R,EmoM,1.4369,378
s07,PRC_R,NeuR-SC,2.0279,378
s07,PRC_R,NeuR-SI,1.5486,378
s07,PRC_R,NeuK,1.2618,378
s07,PRC_R,NeuM,1.0166,378
s08,PRC_R,ALL,1.5898,370
s08,PRC_R,EmoR-SC,1.9842,370
s08,PRC_R,EmoR-SI,1.7622,370
s08,PRC_R,EmoK,1.6147,370
s08,PRC_R,EmoM,1.8536,370
s08,PRC_R,NeuR-SC,1.4916,370
s08,PRC_R,NeuR-SI,1.1189,370
s08,PRC_R,NeuK,2.0521,370
s08,PRC_R,NeuM,0.84135,370
s09,PRC_R,ALL,1.2289,640
s09,PRC_R,EmoR-SC,1.1344,640
s09,PRC_R,EmoR-SI,1.6253,640
s09,PRC_R,EmoK,1.5384,640
s09,PRC_R,EmoM,1.1881,640
s09,PRC_R,NeuR-SC,0.76538,640
s09,PRC_R,NeuR-SI,1.5406,640
s09,PRC_R,NeuK,0.66253,640
s09,PRC_R,NeuM,1.4874,640
s10,PRC_R,ALL,2.0866,380
s10,PRC_R,EmoR-SC,1.7988,380
s10,PRC_R,EmoR-SI,1.5686,380
s10,PRC_R,EmoK,1.4312,380
s10,PRC_R,EmoM,0.94075,380
s10,PRC_R,NeuR-SC,1.8281,380
s10,PRC_R,NeuR-SI,2.6313,380
s10,PRC_R,NeuK,3.2182,380
s10,PRC_R,NeuM,3.3798,380
s11,PRC_R,ALL,1.5641,406
s11,PRC_R,EmoR-SC,3.1965,406
s11,PRC_R,EmoR-SI,2.0631,406
s11,PRC_R,EmoK,1.2981,406
s11,PRC_R,EmoM,1.7846,406
s11,PRC_R,NeuR-SC,1.4743,406
s11,PRC_R,NeuR-SI,1.2233,406
s11,PRC_R,NeuK,1.4314,406
s11,PRC_R,NeuM,-0.26273,406
s13,PRC_R,ALL,3.1952,567
s13,PRC_R,EmoR-SC,3.7166,567
s13,PRC_R,EmoR-SI,3.3077,567
s13,PRC_R,EmoK,3.5271,567
s13,PRC_R,EmoM,3.3579,567
s13,PRC_R,NeuR-SC,3.422,567
s13,PRC_R,NeuR-SI,2.6705,567
s13,PRC_R,NeuK,3.1886,567
s13,PRC_R,NeuM,2.0316,567
s14,PRC_R,ALL,1.8497,554
s14,PRC_R,EmoR-SC,2.2741,554
s14,PRC_R,EmoR-SI,2.21,554
s14,PRC_R,EmoK,1.9037,554
s14,PRC_R,EmoM,1.6154,554
s14,PRC_R,NeuR-SC,2.6167,554
s14,PRC_R,NeuR-SI,1.6549,554
s14,PRC_R,NeuK,2.1779,554
s14,PRC_R,NeuM,0.26692,554
s16,PRC_R,ALL,1.9636,247
s16,PRC_R,EmoR-SC,2.9319,247
s16,PRC_R,EmoR-SI,1.6663,247
s16,PRC_R,EmoK,1.8528,247
s16,PRC_R,EmoM,0.722,247
s16,PRC_R,NeuR-SC,2.0746,247
s16,PRC_R,NeuR-SI,2.222,247
s16,PRC_R,NeuK,1.0767,247
s16,PRC_R,NeuM,3.5337,247
s17,PRC_R,ALL,2.2437,573
s17,PRC_R,EmoR-SC,2.787,573
s17,PRC_R,EmoR-SI,2.772,573
s17,PRC_R,EmoK,2.2147,573
s17,PRC_R,EmoM,2.3408,573
s17,PRC_R,NeuR-SC,1.7919,573
s17,PRC_R,NeuR-SI,2.5241,573
s17,PRC_R,NeuK,2.2462,573
s17,PRC_R,NeuM,1.379,573
s18,PRC_R,ALL,1.0976,611
s18,PRC_R,EmoR-SC,1.9039,611
s18,PRC_R,EmoR-SI,1.4378,611
s18,PRC_R,EmoK,1.1087,611
s18,PRC_R,EmoM,1.3564,611
s18,PRC_R,NeuR-SC,1.0229,611
s18,PRC_R,NeuR-SI,0.79166,611
s18,PRC_R,NeuK,0.49415,611
s18,PRC_R,NeuM,0.6309,611
s19,PRC_R,ALL,2.4308,267
s19,PRC_R,EmoR-SC,2.6171,267
s19,PRC_R,EmoR-SI,2.3148,267
s19,PRC_R,EmoK,1.533,267
s19,PRC_R,EmoM,3.2569,267
s19,PRC_R,NeuR-SC,2.2731,267
s19,PRC_R,NeuR-SI,2.7721,267
s19,PRC_R,NeuK,2.3042,267
s19,PRC_R,NeuM,2.5126,267
s20,PRC_R,ALL,2.5215,371
s20,PRC_R,EmoR-SC,3.6361,371
s20,PRC_R,EmoR-SI,2.9451,371
s20,PRC_R,EmoK,2.3204,371
s20,PRC_R,EmoM,1.8454,371
s20,PRC_R,NeuR-SC,1.0344,371
s20,PRC_R,NeuR-SI,2.8493,371
s20,PRC_R,NeuK,2.0261,371
s20,PRC_R,NeuM,3.5812,371
s21,PRC_R,ALL,3.0809,846
s21,PRC_R,EmoR-SC,3.751,846
s21,PRC_R,EmoR-SI,3.5247,846
s21,PRC_R,EmoK,2.4885,846
s21,PRC_R,EmoK,2.4885,846
s21,PRC_R,NeuR-SC,2.6045,846
s21,PRC_R,NeuR-SI,2.5883,846
s21,PRC_R,NeuK,3.1569,846
s21,PRC_R,NeuM,5.3092,846
s22,PRC_R,ALL,0.78379,307
s22,PRC_R,EmoR-SC,1.1421,307
s22,PRC_R,EmoR-SI,1.1844,307
s22,PRC_R,EmoK,0.65619,307
s22,PRC_R,EmoM,0.0796,307
s22,PRC_R,NeuR-SC,0.52065,307
s22,PRC_R,NeuR-SI,0.91232,307
s22,PRC_R,NeuK,0.6777,307
s22,PRC_R,NeuM,0.97894,307
s23,PRC_R,ALL,1.3988,505
s23,PRC_R,EmoR-SC,2.0252,505
s23,PRC_R,EmoR-SI,1.7234,505
s23,PRC_R,EmoK,2.6319,505
s23,PRC_R,EmoM,0.009209,505
s23,PRC_R,NeuR-SC,2.1048,505
s23,PRC_R,NeuR-SI,0.70261,505
s23,PRC_R,NeuK,1.1441,505
s23,PRC_R,NeuM,0.46121,505
s25,PRC_R,ALL,1.7997,595
s25,PRC_R,EmoR-SC,2.016,595
s25,PRC_R,EmoR-SI,2.4539,595
s25,PRC_R,EmoK,2.424,595
s25,PRC_R,EmoM,0.068305,595
s25,PRC_R,NeuR-SC,2.3055,595
s25,PRC_R,NeuR-SI,1.6054,595
s25,PRC_R,NeuK,1.4727,595
s25,PRC_R,NeuM,-0.041607,595
s26,PRC_R,ALL,0.42143,312
s26,PRC_R,EmoR-SC,-0.13811,312
s26,PRC_R,EmoR-SI,-0.13923,312
s26,PRC_R,EmoK,0.41448,312
s26,PRC_R,EmoM,-0.68557,312
s26,PRC_R,NeuR-SC,1.2683,312
s26,PRC_R,NeuR-SI,-0.081126,312
s26,PRC_R,NeuK,0.8536,312
s26,PRC_R,NeuM,2.1706,312
s27,PRC_R,ALL,0.27949,399
s27,PRC_R,EmoR-SC,0.62801,399
s27,PRC_R,EmoR-SI,0.20019,399
s27,PRC_R,EmoK,-0.24242,399
s27,PRC_R,EmoM,-0.084005,399
s27,PRC_R,NeuR-SC,0.66841,399
s27,PRC_R,NeuR-SI,0.66336,399
s27,PRC_R,NeuK,-0.77791,399
s27,PRC_R,NeuM,1.3664,399
s28,PRC_R,ALL,1.455,641
s28,PRC_R,EmoR-SC,1.8704,641
s28,PRC_R,EmoR-SI,1.2504,641
s28,PRC_R,EmoK,0.72043,641
s28,PRC_R,EmoM,1.4251,641
s28,PRC_R,NeuR-SC,2.3805,641
s28,PRC_R,NeuR-SI,1.715,641
s28,PRC_R,NeuK,1.0388,641
s28,PRC_R,NeuM,1.1966,641
s04,PHC_L,ALL,-0.61528,304
s04,PHC_L,EmoR-SC,0.15748,304
s04,PHC_L,EmoR-SI,-0.187,304
s04,PHC_L,EmoK,-1.3198,304
s04,PHC_L,EmoM,-1.2478,304
s04,PHC_L,NeuR-SC,-0.50903,304
s04,PHC_L,NeuR-SI,-0.49463,304
s04,PHC_L,NeuK,-0.24706,304
s04,PHC_L,NeuM,-1.0743,304
s05,PHC_L,ALL,3.9081,558
s05,PHC_L,EmoR-SC,4.4735,558
s05,PHC_L,EmoR-SI,4.0248,558
s05,PHC_L,EmoK,4.0278,558
s05,PHC_L,EmoM,0.1726,558
s05,PHC_L,NeuR-SC,5.9138,558
s05,PHC_L,NeuR-SI,3.7373,558
s05,PHC_L,NeuK,3.6828,558
s05,PHC_L,NeuM,2.1584,558
s06,PHC_L,ALL,5.972,271
s06,PHC_L,EmoR-SC,6.0574,271
s06,PHC_L,EmoR-SI,6.5002,271
s06,PHC_L,EmoK,5.3005,271
s06,PHC_L,EmoM,6.096,271
s06,PHC_L,NeuR-SC,6.4369,271
s06,PHC_L,NeuR-SI,5.0179,271
s06,PHC_L,NeuK,4.3823,271
s06,PHC_L,NeuM,9.9973,271
s07,PHC_L,ALL,3.8622,434
s07,PHC_L,EmoR-SC,4.0689,434
s07,PHC_L,EmoR-SI,4.2618,434
s07,PHC_L,EmoK,3.2721,434
s07,PHC_L,EmoM,3.8504,434
s07,PHC_L,NeuR-SC,4.3722,434
s07,PHC_L,NeuR-SI,4.2103,434
s07,PHC_L,NeuK,3.7374,434
s07,PHC_L,NeuM,2.6027,434
s08,PHC_L,ALL,2.9093,470
s08,PHC_L,EmoR-SC,3.6196,470
s08,PHC_L,EmoR-SI,2.8951,470
s08,PHC_L,EmoK,2.6245,470
s08,PHC_L,EmoM,4.4111,470
s08,PHC_L,NeuR-SC,2.6943,470
s08,PHC_L,NeuR-SI,3.5013,470
s08,PHC_L,NeuK,2.5699,470
s08,PHC_L,NeuM,0.95871,470
s09,PHC_L,ALL,3.1946,619
s09,PHC_L,EmoR-SC,3.0449,619
s09,PHC_L,EmoR-SI,3.6219,619
s09,PHC_L,EmoK,4.5483,619
s09,PHC_L,EmoM,2.5457,619
s09,PHC_L,NeuR-SC,1.9885,619
s09,PHC_L,NeuR-SI,4.5478,619
s09,PHC_L,NeuK,2.5161,619
s09,PHC_L,NeuM,2.9323,619
s10,PHC_L,ALL,5.8704,443
s10,PHC_L,EmoR-SC,6.1951,443
s10,PHC_L,EmoR-SI,5.5431,443
s10,PHC_L,EmoK,7.0519,443
s10,PHC_L,EmoM,5.4816,443
s10,PHC_L,NeuR-SC,6.44,443
s10,PHC_L,NeuR-SI,5.5552,443
s10,PHC_L,NeuK,4.8215,443
s10,PHC_L,NeuM,5.824,443
s11,PHC_L,ALL,6.5652,495
s11,PHC_L,EmoR-SC,7.4259,495
s11,PHC_L,EmoR-SI,6.7226,495
s11,PHC_L,EmoK,5.9646,495
s11,PHC_L,EmoM,6.9754,495
s11,PHC_L,NeuR-SC,8.2064,495
s11,PHC_L,NeuR-SI,5.6633,495
s11,PHC_L,NeuK,5.7528,495
s11,PHC_L,NeuM,5.66,495
s13,PHC_L,ALL,8.171,336
s13,PHC_L,EmoR-SC,8.8823,336
s13,PHC_L,EmoR-SI,9.011,336
s13,PHC_L,EmoK,7.6762,336
s13,PHC_L,EmoM,8.5665,336
s13,PHC_L,NeuR-SC,9.4913,336
s13,PHC_L,NeuR-SI,7.7896,336
s13,PHC_L,NeuK,9.0305,336
s13,PHC_L,NeuM,3.6949,336
s14,PHC_L,ALL,3.0555,474
s14,PHC_L,EmoR-SC,3.2199,474
s14,PHC_L,EmoR-SI,3.334,474
s14,PHC_L,EmoK,3.0856,474
s14,PHC_L,EmoM,2.6753,474
s14,PHC_L,NeuR-SC,4.2786,474
s14,PHC_L,NeuR-SI,1.8003,474
s14,PHC_L,NeuK,2.7503,474
s14,PHC_L,NeuM,3.1733,474
s16,PHC_L,ALL,4.6476,357
s16,PHC_L,EmoR-SC,5.6303,357
s16,PHC_L,EmoR-SI,5.4923,357
s16,PHC_L,EmoK,5.7564,357
s16,PHC_L,EmoM,3.7514,357
s16,PHC_L,NeuR-SC,5.0041,357
s16,PHC_L,NeuR-SI,3.2484,357
s16,PHC_L,NeuK,4.1333,357
s16,PHC_L,NeuM,3.0841,357
s17,PHC_L,ALL,3.2776,340
s17,PHC_L,EmoR-SC,6.4469,340
s17,PHC_L,EmoR-SI,2.6838,340
s17,PHC_L,EmoK,3.0859,340
s17,PHC_L,EmoM,2.5479,340
s17,PHC_L,NeuR-SC,3.6701,340
s17,PHC_L,NeuR-SI,3.6294,340
s17,PHC_L,NeuK,2.7281,340
s17,PHC_L,NeuM,2.5509,340
s18,PHC_L,ALL,7.8425,440
s18,PHC_L,EmoR-SC,9.0101,440
s18,PHC_L,EmoR-SI,8.4837,440
s18,PHC_L,EmoK,8.6841,440
s18,PHC_L,EmoM,7.5464,440
s18,PHC_L,NeuR-SC,7.7428,440
s18,PHC_L,NeuR-SI,8.3057,440
s18,PHC_L,NeuK,7.5109,440
s18,PHC_L,NeuM,4.92,440
s19,PHC_L,ALL,4.3975,478
s19,PHC_L,EmoR-SC,3.6378,478
s19,PHC_L,EmoR-SI,4.1326,478
s19,PHC_L,EmoK,2.8886,478
s19,PHC_L,EmoM,3.8927,478
s19,PHC_L,NeuR-SC,6.0426,478
s19,PHC_L,NeuR-SI,5.6155,478
s19,PHC_L,NeuK,4.3333,478
s19,PHC_L,NeuM,4.553,478
s20,PHC_L,ALL,8.6522,296
s20,PHC_L,EmoR-SC,11.262,296
s20,PHC_L,EmoR-SI,9.1872,296
s20,PHC_L,EmoK,9.1039,296
s20,PHC_L,EmoM,7.2918,296
s20,PHC_L,NeuR-SC,7.5778,296
s20,PHC_L,NeuR-SI,9.2516,296
s20,PHC_L,NeuK,7.8487,296
s20,PHC_L,NeuM,7.8144,296
s21,PHC_L,ALL,3.0765,320
s21,PHC_L,EmoR-SC,3.7981,320
s21,PHC_L,EmoR-SI,2.9213,320
s21,PHC_L,EmoK,3.7539,320
s21,PHC_L,EmoK,3.7539,320
